S.No,Headline,Source,Link,Category,Cleaned_Text,Sentiment
564,China's electric cars are becoming slicker and cheaper - but is there a deeper cost?,BBC,https://www.bbc.com/news/articles/cy8d4v69jw6o?at_medium=RSS&at_campaign=rss,Business,chinas electric cars becoming slicker cheaper deeper cost,Positive
565,Business Daily,BBC,https://www.bbc.co.uk/sounds/play/w3ct6s2n?at_medium=RSS&at_campaign=rss,Business,business daily,Neutral
566,Rethink,BBC,https://www.bbc.co.uk/sounds/play/m002jtvk?at_medium=RSS&at_campaign=rss,Business,rethink,Neutral
567,How to get out of a customer service 'doom loop',BBC,https://www.bbc.com/news/videos/cj4y8kwngeqo?at_medium=RSS&at_campaign=rss,Business,get customer service doom loop,Neutral
568,Martin Lewis: Act now to save on your energy bills,BBC,https://www.bbc.com/news/videos/c3dr92rje53o?at_medium=RSS&at_campaign=rss,Business,martin lewis act save energy bills,Neutral
569,Short guide to saving money for freshers - by students,BBC,https://www.bbc.com/news/videos/c4gqgregv2no?at_medium=RSS&at_campaign=rss,Business,short guide saving money freshers students,Neutral
570,Nursery hackers threaten to publish more children's profiles online,BBC,https://www.bbc.com/news/articles/c07vxv8v89lo?at_medium=RSS&at_campaign=rss,Tech,nursery hackers threaten publish childrens profiles online,Neutral
571,Facebook and Instagram to get £2.99 UK subscription fee to stop ads,BBC,https://www.bbc.com/news/articles/c5y4xl5x8q7o?at_medium=RSS&at_campaign=rss,Tech,facebook instagram get subscription fee stop ads,Neutral
572,Microsoft cuts off some services used by Israeli military unit,BBC,https://www.bbc.com/news/articles/cvgjx0zve2no?at_medium=RSS&at_campaign=rss,Tech,microsoft cuts services used israeli military unit,Negative
573,"Trump claims a TikTok deal is done. Who would own it, and how would it work?",BBC,https://www.bbc.com/news/articles/clyng762q4eo?at_medium=RSS&at_campaign=rss,Tech,trump claims tiktok deal done would would work,Neutral
574,"Children's names, pictures and addresses stolen in nursery chain hack",BBC,https://www.bbc.com/news/articles/c62ldyvpwv9o?at_medium=RSS&at_campaign=rss,Tech,childrens names pictures addresses stolen nursery chain hack,Neutral
575,China launches campaign to keep killjoys off the internet,BBC,https://www.bbc.com/news/articles/c39r7p47wzgo?at_medium=RSS&at_campaign=rss,Tech,china launches campaign keep killjoys internet,Neutral
576,"Instagram teen accounts still show suicide content, study claims",BBC,https://www.bbc.com/news/articles/ce32w7we01eo?at_medium=RSS&at_campaign=rss,Tech,instagram teen accounts still show suicide content study claims,Neutral
577,The bacteria turning waste plastic into painkillers,BBC,https://www.bbc.com/news/articles/c4gvm1kjxxvo?at_medium=RSS&at_campaign=rss,Tech,bacteria turning waste plastic painkillers,Negative
578,Sonic the Hedgehog boss on how the series keeps up to speed,BBC,https://www.bbc.com/news/articles/cy8ry1vn097o?at_medium=RSS&at_campaign=rss,Tech,sonic hedgehog boss series keeps speed,Neutral
579,Man arrested in connection with cyber-attack on airports,BBC,https://www.bbc.com/news/articles/c62ldxyj431o?at_medium=RSS&at_campaign=rss,Tech,man arrested connection cyberattack airports,Neutral
580,YouTube content creators contributed £2.2bn to UK economy in 2024,BBC,https://www.bbc.com/news/articles/c0knpm6v36go?at_medium=RSS&at_campaign=rss,Tech,youtube content creators contributed economy,Neutral
581,"AI tool helped recover £500m lost to fraud, government says",BBC,https://www.bbc.com/news/articles/cpd92gpld0go?at_medium=RSS&at_campaign=rss,Tech,tool helped recover lost fraud government says,Neutral
582,"TikTok child data protection inadequate, Canadian privacy officials say",BBC,https://www.bbc.com/news/articles/c4gj5lqq52lo?at_medium=RSS&at_campaign=rss,Tech,tiktok child data protection inadequate canadian privacy officials say,Neutral
583,"Trump claims a TikTok deal is done. Who would own it, and how would it work?",BBC,https://www.bbc.com/news/articles/clyng762q4eo?at_medium=RSS&at_campaign=rss,Tech,trump claims tiktok deal done would would work,Neutral
584,TikTok algorithm to be retrained on US user data under Trump deal,BBC,https://www.bbc.com/news/articles/c4gj7mlg9vdo?at_medium=RSS&at_campaign=rss,Tech,tiktok algorithm retrained user data trump deal,Neutral
585,EU cyber agency says airport software held to ransom by criminals,BBC,https://www.bbc.com/news/articles/cqjeej85452o?at_medium=RSS&at_campaign=rss,Tech,cyber agency says airport software held ransom criminals,Neutral
586,Apple steps up war of words with European regulators,BBC,https://www.bbc.com/news/articles/cly930y90lro?at_medium=RSS&at_campaign=rss,Tech,apple steps war words european regulators,Neutral
587,Trump and Xi discuss future of TikTok in US,BBC,https://www.bbc.com/news/articles/c4g7l7yl832o?at_medium=RSS&at_campaign=rss,Tech,trump discuss future tiktok,Neutral
588,"Trolls mock me for having fewer viewers, Fortnite streamer Ninja tells BBC",BBC,https://www.bbc.com/news/articles/cvg98zd9q75o?at_medium=RSS&at_campaign=rss,Tech,trolls mock fewer viewers fortnite streamer ninja tells bbc,Neutral
589,China is calling a TikTok deal a win. What's in it for them?,BBC,https://www.bbc.com/news/articles/c9dxq0jz2l9o?at_medium=RSS&at_campaign=rss,Tech,china calling tiktok deal win whats,Positive
590,Facebook owner unveils new AI-powered smart glasses,BBC,https://www.bbc.com/news/articles/c5y599yz0l3o?at_medium=RSS&at_campaign=rss,Tech,facebook owner unveils new aipowered smart glasses,Positive
591,Chipmaker Nvidia to invest $5bn in rival Intel,BBC,https://www.bbc.com/news/articles/c4gjd1mnjpyo?at_medium=RSS&at_campaign=rss,Tech,chipmaker nvidia invest rival intel,Neutral
592,Two teenagers charged over Transport for London cyber attack,BBC,https://www.bbc.com/news/articles/c62z8k14kxxo?at_medium=RSS&at_campaign=rss,Tech,two teenagers charged transport london cyber attack,Neutral
593,Flying cars crash into each other at Chinese air show,BBC,https://www.bbc.com/news/articles/cn5qk4de997o?at_medium=RSS&at_campaign=rss,Tech,flying cars crash chinese air show,Neutral
594,Nvidia boss 'disappointed' by reported China chip ban,BBC,https://www.bbc.com/news/articles/cqxz29pe1v0o?at_medium=RSS&at_campaign=rss,Tech,nvidia boss disappointed reported china chip ban,Negative
595,"Deal is done to keep TikTok in the US, says Trump",BBC,https://www.bbc.com/news/articles/c7847q9xvwgo?at_medium=RSS&at_campaign=rss,Tech,deal done keep tiktok says trump,Neutral
596,Google owner reveals £5bn AI investment in UK ahead of Trump visit,BBC,https://www.bbc.com/news/articles/crmek723dz9o?at_medium=RSS&at_campaign=rss,Tech,google owner reveals investment ahead trump visit,Neutral
597,"Gucci, Balenciaga and Alexander McQueen private data ransomed by hackers",BBC,https://www.bbc.com/news/articles/crl5j8ld615o?at_medium=RSS&at_campaign=rss,Tech,gucci balenciaga alexander mcqueen private data ransomed hackers,Neutral
598,Musk buys $1bn worth of Tesla shares,BBC,https://www.bbc.com/news/articles/cp982z3xrz7o?at_medium=RSS&at_campaign=rss,Tech,musk buys worth tesla shares,Positive
599,US says 'framework' for TikTok ownership deal agreed with China,BBC,https://www.bbc.com/news/articles/c5yj5xj78p5o?at_medium=RSS&at_campaign=rss,Tech,says framework tiktok ownership deal agreed china,Neutral
600,AI 'friend' chatbots probed over child protection,BBC,https://www.bbc.com/news/articles/c74933vzx2yo?at_medium=RSS&at_campaign=rss,Tech,friend chatbots probed child protection,Neutral
601,Will the latest iPhone kill off the Sim card?,BBC,https://www.bbc.com/news/articles/c4gz30grggqo?at_medium=RSS&at_campaign=rss,Tech,latest iphone kill sim card,Positive
602,Tech Life,BBC,https://www.bbc.co.uk/sounds/play/w3ct6zp9?at_medium=RSS&at_campaign=rss,Tech,tech life,Neutral
603,Tech Now,BBC,https://www.bbc.co.uk/iplayer/episode/m002jzb7?at_medium=RSS&at_campaign=rss,Tech,tech,Neutral
604,Tech Now,BBC,https://www.bbc.co.uk/iplayer/episode/m002jnl0?at_medium=RSS&at_campaign=rss,Tech,tech,Neutral
605,Tech Life,BBC,https://www.bbc.co.uk/sounds/play/w3ct6zp7?at_medium=RSS&at_campaign=rss,Tech,tech life,Neutral
606,Tech Now,BBC,https://www.bbc.co.uk/iplayer/episode/m002jb6f?at_medium=RSS&at_campaign=rss,Tech,tech,Neutral
607,Tech Life,BBC,https://www.bbc.co.uk/sounds/play/w3ct6zp6?at_medium=RSS&at_campaign=rss,Tech,tech life,Neutral
608,Tech Life,BBC,https://www.bbc.co.uk/sounds/play/w3ct6zp5?at_medium=RSS&at_campaign=rss,Tech,tech life,Neutral
609,Tech Life,BBC,https://www.bbc.co.uk/sounds/play/w3ct6zp4?at_medium=RSS&at_campaign=rss,Tech,tech life,Neutral
610,Tech Life,BBC,https://www.bbc.co.uk/sounds/play/w3ct6zp3?at_medium=RSS&at_campaign=rss,Tech,tech life,Neutral
611,The history behind the QR code,BBC,https://www.bbc.com/news/videos/c1jnpkdjjryo?at_medium=RSS&at_campaign=rss,Tech,history behind code,Negative
612,Tech Life,BBC,https://www.bbc.co.uk/sounds/play/w3ct6zp2?at_medium=RSS&at_campaign=rss,Tech,tech life,Neutral
613,Tech Now,BBC,https://www.bbc.co.uk/iplayer/episode/m002gw67?at_medium=RSS&at_campaign=rss,Tech,tech,Neutral
614,Tech Life,BBC,https://www.bbc.co.uk/sounds/play/w3ct6zp1?at_medium=RSS&at_campaign=rss,Tech,tech life,Neutral
615,Tech Now,BBC,https://www.bbc.co.uk/iplayer/episode/m002gm6k?at_medium=RSS&at_campaign=rss,Tech,tech,Neutral
616,Tech Life,BBC,https://www.bbc.co.uk/sounds/play/w3ct6zp0?at_medium=RSS&at_campaign=rss,Tech,tech life,Neutral
617,Tech Now,BBC,https://www.bbc.co.uk/iplayer/episode/m002g8zw?at_medium=RSS&at_campaign=rss,Tech,tech,Neutral
618,The floating robot collecting rubbish in our waterways,BBC,https://www.bbc.com/news/videos/cn5kn3dln3ko?at_medium=RSS&at_campaign=rss,Tech,floating robot collecting rubbish waterways,Neutral
619,Tech Life,BBC,https://www.bbc.co.uk/sounds/play/w3ct6znz?at_medium=RSS&at_campaign=rss,Tech,tech life,Neutral
620,Tech Now,BBC,https://www.bbc.co.uk/iplayer/episode/m002fzws?at_medium=RSS&at_campaign=rss,Tech,tech,Neutral
621,Tech Life,BBC,https://www.bbc.co.uk/sounds/play/w3ct6zny?at_medium=RSS&at_campaign=rss,Tech,tech life,Neutral
622,What's the big deal about AI data centres?,BBC,https://www.bbc.com/news/articles/ckg2ldpl9leo?at_medium=RSS&at_campaign=rss,Tech,whats big deal data centres,Neutral
623,"We have hybrid cars, now hybrid planes are coming",BBC,https://www.bbc.com/news/articles/cx27vlp3zzgo?at_medium=RSS&at_campaign=rss,Tech,hybrid cars hybrid planes coming,Neutral
624,AI challenges the dominance of Google search,BBC,https://www.bbc.com/news/articles/c1dx9qy1eeno?at_medium=RSS&at_campaign=rss,Tech,challenges dominance google search,Neutral
625,Publishers fear AI summaries are hitting online traffic,BBC,https://www.bbc.com/news/articles/c0mlvryx0exo?at_medium=RSS&at_campaign=rss,Tech,publishers fear summaries hitting online traffic,Neutral
626,The green steel firms looking to revive US steelmaking,BBC,https://www.bbc.com/news/articles/czer07x9zp2o?at_medium=RSS&at_campaign=rss,Tech,green steel firms looking revive steelmaking,Negative
627,Computer science graduates struggle to secure their first jobs,BBC,https://www.bbc.com/news/articles/cm21dvg8l1go?at_medium=RSS&at_campaign=rss,Tech,computer science graduates struggle secure first jobs,Positive
628,How to destroy harmful 'forever chemicals',BBC,https://www.bbc.com/news/articles/clydd630pxzo?at_medium=RSS&at_campaign=rss,Tech,destroy harmful forever chemicals,Negative
629,Will AI make language dubbing easy for film and TV?,BBC,https://www.bbc.com/news/articles/c36xy6r91kwo?at_medium=RSS&at_campaign=rss,Tech,make language dubbing easy film,Positive
630,Economic woes dominate as Bolivia prepares to go to the polls,BBC,https://www.bbc.com/news/articles/c62nn665g32o?at_medium=RSS&at_campaign=rss,Tech,economic woes dominate bolivia prepares polls,Positive
631,How to get AI to work in 22 languages,BBC,https://www.bbc.com/news/articles/cn0qqzz1e4zo?at_medium=RSS&at_campaign=rss,Tech,get work languages,Neutral
632,Could aluminium become the packaging 'champion'?,BBC,https://www.bbc.com/news/articles/ce3nw5vnzgpo?at_medium=RSS&at_campaign=rss,Tech,could aluminium become packaging champion,Neutral
633,"Artificial food colours are out, so what's next?",BBC,https://www.bbc.com/news/articles/c4g83dpeendo?at_medium=RSS&at_campaign=rss,Tech,artificial food colours whats next,Negative
634,Trucking's uneasy relationship with new tech,BBC,https://www.bbc.com/news/articles/c5yeyn4gl80o?at_medium=RSS&at_campaign=rss,Tech,truckings uneasy relationship new tech,Positive
635,How will age verification for porn work and what about privacy?,BBC,https://www.bbc.com/news/articles/ceq7ye3q2zwo?at_medium=RSS&at_campaign=rss,Tech,age verification porn work privacy,Neutral
636,"'Autofocus' specs promise sharp vision, near or far",BBC,https://www.bbc.com/news/articles/cj6r06d7xdjo?at_medium=RSS&at_campaign=rss,Tech,autofocus specs promise sharp vision near far,Positive
637,Why little Lithuania has big plans for space tech,BBC,https://www.bbc.com/news/articles/c4g2ezl7xqyo?at_medium=RSS&at_campaign=rss,Tech,little lithuania big plans space tech,Negative
638,Should we be letting flies eat our food waste?,BBC,https://www.bbc.com/news/articles/cz9y1l397vno?at_medium=RSS&at_campaign=rss,Tech,letting flies eat food waste,Negative
639,Supercell boss: 'We need to take bigger risks',BBC,https://www.bbc.com/news/articles/cqx2jz1l477o?at_medium=RSS&at_campaign=rss,Tech,supercell boss need take bigger risks,Neutral
640,Tech giants unleash AI on weather forecasts: are they any good?,BBC,https://www.bbc.com/weather/articles/cwy6ykp7049o?at_medium=RSS&at_campaign=rss,Tech,tech giants unleash weather forecasts good,Positive
